id,cpu,上市日期,主屏尺寸,主屏分辨率,后置摄像头,前置摄像头,电池容量,电池类型,核心数,内存,param_url,img_url
154924,None,None,3英寸可单手打字更多3英寸手机>,240×320像素,200万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/155/154924/param.shtml,https://2f.zol-img.com.cn/product/24_320x240/201/ceeimYYG0aaYg.jpg
125214,ARM11,2007年07月,2.2英寸可单手打字更多2.2英寸手机>,240×320像素,200万像素普通级像素高清像素手机>,暂无数据,740mAh小电池大电池手机>,None,None,暂无数据,http://detail.zol.com.cn/126/125214/param.shtml,https://2c.zol-img.com.cn/product/14_320x240/78/cethBLx6H563w.jpg
39761,None,2004年01月,暂无数据,96×65像素,30万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/40/39761/param.shtml,https://2a.zol-img.com.cn/product/0_320x240/262/ceqCOG7wFQlZ6.jpg
39950,None,None,暂无数据,208×320像素,暂无数据,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/40/39950/param.shtml,https://2.zol-img.com.cn/product/no.jpg
39951,None,2004年,暂无数据,240×320像素,120万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/40/39951/param.shtml,https://2e.zol-img.com.cn/product/0_320x240/72/ceFf3PJBeTIU2.jpg
39952,None,2004年05月,暂无数据,240×320像素,120万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/40/39952/param.shtml,https://2a.zol-img.com.cn/product/0_320x240/934/cegD0O8w1JxB6.jpg
39954,None,None,暂无数据,240×320像素,120万像素普通级像素高清像素手机>,暂无数据,暂无数据,None,None,暂无数据,http://detail.zol.com.cn/40/39954/param.shtml,https://2b.zol-img.com.cn/product/0_320x240/929/cehZu6mCc2OU.jpg
39955,None,None,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/40/39955/param.shtml,https://2.zol-img.com.cn/product/no.jpg
285183,None,2011年05月,None,None,None,None,None,None,None,None,http://detail.zol.com.cn/286/285183/param.shtml,https://icon.zol-img.com.cn/detail/no_pic/no_320x240.gif
1375387,高通骁龙662,,6.5英寸,1200x760像素,4800万像素,None,5000mAh,None,八核,4GB,http://detail.zol.com.cn/1376/1375387/param.shtml,https://2a.zol-img.com.cn/product/213_320x240/22/cejB2yqZpKAWU.jpg
1216869,高通骁龙638,2018年,None,None,1600万像素,1200万像素,5000mAh,None,八核,4GB,http://detail.zol.com.cn/1217/1216869/param.shtml,https://2b.zol-img.com.cn/product/191_320x240/985/ceQaiPSLeihU.jpg
1280709,高通骁龙430,2019年,5.44英寸,1440x720像素,1300万像素,None,3000mAh,None,None,2GB,http://detail.zol.com.cn/1281/1280709/param.shtml,https://2d.zol-img.com.cn/product/199_320x240/969/ceyZmFjkZJJcU.jpg
1229510,高通骁龙660,2018年,6.4英寸,2260x1080像素,2000万像素,1600万像素,4500mAh,None,None,None,http://detail.zol.com.cn/1230/1229510/param.shtml,https://2f.zol-img.com.cn/product/192_320x240/799/ceQEZLZK6c7w.jpg
